Date,Open,High,Low,Close
19-04-2016,26.969999,27,26.557501,26.727501
20-04-2016,26.66,27.022499,26.514999,26.782499
21-04-2016,26.7325,26.7325,26.379999,26.4925
22-04-2016,26.252501,26.620001,26.155001,26.42
25-04-2016,26.25,26.4125,26.127501,26.27
26-04-2016,25.977501,26.325001,25.977501,26.0875
27-04-2016,24,24.6775,23.92,24.455
28-04-2016,24.4025,24.469999,23.5625,23.7075
29-04-2016,23.497499,23.68,23.127501,23.434999
02-05-2016,23.4925,23.52,23.1,23.41
03-05-2016,23.549999,23.934999,23.42,23.795
04-05-2016,23.799999,23.975,23.455,23.547501
05-05-2016,23.5,23.5175,23.17,23.309999
06-05-2016,23.342501,23.362499,22.9625,23.18
09-05-2016,23.25,23.442499,23.147499,23.1975
10-05-2016,23.3325,23.3925,23.0275,23.355
11-05-2016,23.370001,23.3925,23.115,23.127501
12-05-2016,23.18,23.195,22.3675,22.584999
13-05-2016,22.5,22.9175,22.5,22.629999
16-05-2016,23.0975,23.5975,22.9125,23.469999
17-05-2016,23.637501,23.674999,23.252501,23.372499
18-05-2016,23.540001,23.8025,23.4725,23.639999
19-05-2016,23.66,23.66,23.3925,23.549999
20-05-2016,23.66,23.8575,23.629999,23.805
23-05-2016,23.967501,24.297501,23.9175,24.1075
24-05-2016,24.305,24.522499,24.209999,24.475
25-05-2016,24.6675,24.934999,24.5275,24.905001
26-05-2016,24.92,25.182501,24.66,25.102501
27-05-2016,24.860001,25.1175,24.8125,25.0875
31-05-2016,24.9,25.1,24.705,24.965
01-06-2016,24.754999,24.885,24.5825,24.615
02-06-2016,24.4,24.459999,24.157499,24.43
03-06-2016,24.4475,24.567499,24.362499,24.48
06-06-2016,24.497499,25.4725,24.387501,24.657499
07-06-2016,24.8125,24.967501,24.74,24.7575
08-06-2016,24.754999,24.889999,24.67,24.735001
09-06-2016,24.625,24.997499,24.615,24.9125
10-06-2016,24.6325,24.8375,24.620001,24.7075
13-06-2016,24.672501,24.780001,24.275,24.334999
14-06-2016,24.33,24.620001,24.1875,24.365
15-06-2016,24.455,24.602501,24.2575,24.285
16-06-2016,24.112499,24.4375,24.0175,24.387501
17-06-2016,24.155001,24.1625,23.825001,23.8325
20-06-2016,24,24.1425,23.7575,23.775
21-06-2016,23.735001,24.0875,23.67,23.977501
22-06-2016,24.0625,24.2225,23.8375,23.887501
23-06-2016,23.985001,24.0725,23.8125,24.025
24-06-2016,23.227501,23.665001,23.1625,23.35
27-06-2016,23.25,23.262501,22.875,23.01
28-06-2016,23.225,23.415001,23.035,23.397499
29-06-2016,23.4925,23.637501,23.407499,23.6
30-06-2016,23.610001,23.942499,23.575001,23.9
01-07-2016,23.872499,24.1175,23.8325,23.9725
05-07-2016,23.8475,23.85,23.615,23.747499
06-07-2016,23.65,23.915001,23.592501,23.8825
07-07-2016,23.924999,24.125,23.905001,23.985001
08-07-2016,24.122499,24.2225,24.012501,24.17
11-07-2016,24.1875,24.4125,24.182501,24.245001
12-07-2016,24.2925,24.424999,24.280001,24.355
13-07-2016,24.352501,24.4175,24.209999,24.217501
14-07-2016,24.3475,24.747499,24.33,24.6975
15-07-2016,24.73,24.825001,24.625,24.695
18-07-2016,24.674999,25.032499,24.65,24.9575
19-07-2016,24.889999,25,24.834999,24.967501
20-07-2016,25,25.115,24.934999,24.99
21-07-2016,24.9575,25.25,24.782499,24.8575
22-07-2016,24.815001,24.825001,24.577499,24.665001
25-07-2016,24.5625,24.709999,24.23,24.334999
26-07-2016,24.205,24.4925,24.105,24.1675
27-07-2016,26.067499,26.0875,25.6875,25.737499
28-07-2016,25.7075,26.112499,25.705,26.084999
29-07-2016,26.047501,26.137501,25.92,26.0525
01-08-2016,26.102501,26.5375,26.102501,26.512501
02-08-2016,26.512501,26.5175,26,26.120001
03-08-2016,26.202499,26.459999,26.192499,26.4475
04-08-2016,26.395,26.5,26.32,26.467501
05-08-2016,26.567499,26.9125,26.545,26.870001
08-08-2016,26.879999,27.092501,26.790001,27.092501
09-08-2016,27.057501,27.235001,27.002501,27.202499
10-08-2016,27.1775,27.225,26.940001,27
11-08-2016,27.129999,27.2325,26.9625,26.9825
12-08-2016,26.945,27.110001,26.945,27.045
15-08-2016,27.035,27.385,27.02,27.370001
16-08-2016,27.407499,27.557501,27.3025,27.344999
17-08-2016,27.275,27.342501,27.084999,27.305
18-08-2016,27.307501,27.4,27.254999,27.27
19-08-2016,27.192499,27.422501,27.09,27.34
22-08-2016,27.215,27.275,26.9625,27.127501
23-08-2016,27.147499,27.33,27.1325,27.2125
24-08-2016,27.1425,27.1875,26.92,27.0075
25-08-2016,26.8475,26.969999,26.67,26.8925
26-08-2016,26.852501,26.987499,26.577499,26.735001
29-08-2016,26.655001,26.860001,26.5725,26.705
30-08-2016,26.450001,26.625,26.375,26.5
31-08-2016,26.415001,26.6425,26.41,26.525
01-09-2016,26.535,26.700001,26.405001,26.682501
02-09-2016,26.924999,27,26.705,26.932501
06-09-2016,26.975,27.075001,26.877501,26.924999
07-09-2016,26.9575,27.190001,26.7675,27.09
08-09-2016,26.8125,26.817499,26.309999,26.379999
09-09-2016,26.16,26.43,25.782499,25.782499
12-09-2016,25.6625,26.43,25.6325,26.360001
13-09-2016,26.877501,27.1975,26.809999,26.987499
14-09-2016,27.182501,28.2575,27.15,27.942499
15-09-2016,28.465,28.932501,28.372499,28.8925
16-09-2016,28.780001,29.032499,28.51,28.73
19-09-2016,28.797501,29.045,28.3125,28.395
20-09-2016,28.262501,28.530001,28.127501,28.3925
21-09-2016,28.4625,28.497499,28.110001,28.387501
22-09-2016,28.5875,28.735001,28.5,28.655001
23-09-2016,28.605,28.6975,27.887501,28.1775
26-09-2016,27.91,28.3475,27.887501,28.219999
27-09-2016,28.25,28.295,28.084999,28.272499
28-09-2016,28.422501,28.66,28.3575,28.487499
29-09-2016,28.290001,28.450001,27.950001,28.045
30-09-2016,28.115,28.342501,27.950001,28.262501
03-10-2016,28.1775,28.262501,28.07,28.129999
04-10-2016,28.264999,28.577499,28.157499,28.25
05-10-2016,28.35,28.415001,28.172501,28.262501
06-10-2016,28.424999,28.584999,28.282499,28.4725
07-10-2016,28.577499,28.639999,28.377501,28.514999
10-10-2016,28.754999,29.1875,28.68,29.012501
11-10-2016,29.424999,29.672501,29.049999,29.075001
12-10-2016,29.3375,29.495001,29.1875,29.334999
13-10-2016,29.1975,29.360001,28.93,29.245001
14-10-2016,29.469999,29.5425,29.282499,29.407499
17-10-2016,29.3325,29.459999,29.195,29.387501
18-10-2016,29.545,29.5525,29.362499,29.3675
19-10-2016,29.3125,29.440001,28.450001,29.280001
20-10-2016,29.215,29.344999,29.0825,29.264999
21-10-2016,29.202499,29.227501,29.07,29.15
24-10-2016,29.275,29.434999,29.25,29.4125
25-10-2016,29.487499,29.59,29.327499,29.5625
26-10-2016,28.577499,28.924999,28.327499,28.897499
27-10-2016,28.8475,28.965,28.525,28.620001
28-10-2016,28.467501,28.8025,28.362499,28.43
31-10-2016,28.4125,28.557501,28.299999,28.385
01-11-2016,28.365,28.442499,27.6325,27.872499
02-11-2016,27.85,28.0875,27.807501,27.897499
03-11-2016,27.745001,27.865,27.387501,27.4575
04-11-2016,27.1325,27.5625,27.0275,27.209999
07-11-2016,27.52,27.627501,27.365,27.602501
08-11-2016,27.577499,27.93,27.424999,27.764999
09-11-2016,27.469999,27.83,27.012501,27.719999
10-11-2016,27.772499,27.772499,26.4575,26.9475
11-11-2016,26.780001,27.217501,26.637501,27.1075
14-11-2016,26.9275,26.952499,26.02,26.4275
15-11-2016,26.6425,26.92,26.540001,26.7775
16-11-2016,26.674999,27.557501,26.65,27.497499
17-11-2016,27.452499,27.5875,27.2075,27.487499
18-11-2016,27.43,27.635,27.415001,27.514999
21-11-2016,27.530001,27.997499,27.502501,27.932501
22-11-2016,27.987499,28.105,27.85,27.950001
23-11-2016,27.84,27.877501,27.5825,27.807501
25-11-2016,27.782499,27.967501,27.737499,27.9475
28-11-2016,27.8575,28.1175,27.8475,27.8925
29-11-2016,27.695,28.0075,27.5175,27.865
30-11-2016,27.9,28.049999,27.567499,27.629999
01-12-2016,27.592501,27.735001,27.2575,27.372499
02-12-2016,27.2925,27.522499,27.2125,27.475
05-12-2016,27.5,27.5075,27.0625,27.2775
06-12-2016,27.375,27.59,27.297501,27.487499
07-12-2016,27.315001,27.797501,27.290001,27.7575
08-12-2016,27.715,28.1075,27.65,28.030001
09-12-2016,28.077499,28.674999,28.077499,28.487499
12-12-2016,28.3225,28.75,28.122499,28.325001
13-12-2016,28.459999,28.98,28.4375,28.797501
14-12-2016,28.76,29.049999,28.745001,28.797501
15-12-2016,28.844999,29.182501,28.807501,28.955
16-12-2016,29.1175,29.125,28.9125,28.9925
19-12-2016,28.950001,29.344999,28.9375,29.16
20-12-2016,29.184999,29.375,29.17,29.237499
21-12-2016,29.200001,29.35,29.195,29.264999
22-12-2016,29.0875,29.127501,28.91,29.0725
23-12-2016,28.897499,29.129999,28.897499,29.129999
27-12-2016,29.129999,29.450001,29.122499,29.315001
28-12-2016,29.379999,29.504999,29.049999,29.190001
29-12-2016,29.112499,29.2775,29.1,29.182501
30-12-2016,29.1625,29.299999,28.8575,28.955
03-01-2017,28.950001,29.0825,28.690001,29.0375
04-01-2017,28.9625,29.127501,28.9375,29.004999
05-01-2017,28.98,29.215,28.952499,29.1525
06-01-2017,29.195,29.540001,29.1175,29.477501
09-01-2017,29.487499,29.8575,29.485001,29.747499
10-01-2017,29.692499,29.844999,29.575001,29.7775
11-01-2017,29.684999,29.9825,29.65,29.9375
12-01-2017,29.725,29.825001,29.5525,29.8125
13-01-2017,29.7775,29.905001,29.702499,29.76
17-01-2017,29.584999,30.059999,29.555,30
18-01-2017,30,30.125,29.9275,29.997499
19-01-2017,29.85,30.022499,29.842501,29.945
20-01-2017,30.112499,30.112499,29.932501,30
23-01-2017,30,30.202499,29.942499,30.02
24-01-2017,29.887501,30.025,29.875,29.9925
25-01-2017,30.105,30.525,30.07,30.469999
26-01-2017,30.4175,30.610001,30.4,30.485001
27-01-2017,30.535,30.5875,30.4,30.487499
30-01-2017,30.2325,30.407499,30.165001,30.407499
31-01-2017,30.2875,30.3475,30.155001,30.3375
01-02-2017,31.7575,32.622501,31.752501,32.1875
02-02-2017,31.995001,32.3475,31.945,32.1325
03-02-2017,32.077499,32.297501,32.040001,32.27
06-02-2017,32.282501,32.625,32.224998,32.572498
07-02-2017,32.634998,33.022499,32.612499,32.8825
08-02-2017,32.837502,33.055,32.805,33.009998
09-02-2017,32.912498,33.112499,32.779999,33.105
10-02-2017,33.115002,33.235001,33.012501,33.029999
13-02-2017,33.27,33.455002,33.1875,33.322498
14-02-2017,33.3675,33.772499,33.3125,33.755001
15-02-2017,33.880001,34.067501,33.654999,33.877499
16-02-2017,33.9175,33.974998,33.709999,33.837502
17-02-2017,33.775002,33.9575,33.775002,33.93
21-02-2017,34.057499,34.1875,33.994999,34.174999
22-02-2017,34.107498,34.279999,34.0275,34.2775
23-02-2017,34.345001,34.369999,34.075001,34.1325
24-02-2017,33.977501,34.165001,33.82,34.165001
27-02-2017,34.285,34.360001,34.07,34.232498
28-02-2017,34.27,34.360001,34.174999,34.247501
01-03-2017,34.4725,35.037498,34.400002,34.947498
02-03-2017,35,35.07,34.689999,34.740002
03-03-2017,34.695,34.9575,34.647499,34.945
06-03-2017,34.842499,34.942501,34.650002,34.834999
07-03-2017,34.764999,34.994999,34.697498,34.880001
08-03-2017,34.737499,34.950001,34.705002,34.75
09-03-2017,34.685001,34.697498,34.262501,34.669998
10-03-2017,34.8125,34.84,34.66,34.785
13-03-2017,34.712502,34.857498,34.705002,34.799999
14-03-2017,34.825001,34.912498,34.709999,34.747501
15-03-2017,34.852501,35.1875,34.7575,35.115002
16-03-2017,35.18,35.255001,35.064999,35.172501
17-03-2017,35.25,35.25,34.9725,34.997501
20-03-2017,35.099998,35.375,35.057499,35.365002
21-03-2017,35.5275,35.700001,34.932499,34.959999
22-03-2017,34.962502,35.400002,34.939999,35.355
23-03-2017,35.314999,35.395,35.1525,35.23
24-03-2017,35.375,35.435001,35.087502,35.16
27-03-2017,34.8475,35.305,34.654999,35.220001
28-03-2017,35.227501,36.009998,35.154999,35.950001
29-03-2017,35.919998,36.122501,35.797501,36.029999
30-03-2017,36.047501,36.125,35.875,35.982498
31-03-2017,35.93,36.067501,35.752499,35.915001
03-04-2017,35.927502,36.029999,35.762501,35.924999
04-04-2017,35.8125,36.2225,35.7925,36.192501
05-04-2017,36.055,36.365002,35.952499,36.005001
06-04-2017,36.072498,36.130001,35.862499,35.915001
07-04-2017,35.932499,36.044998,35.817501,35.834999
10-04-2017,35.900002,35.970001,35.724998,35.7925
11-04-2017,35.735001,35.837502,35.014999,35.407501
12-04-2017,35.400002,35.537498,35.252499,35.450001
13-04-2017,35.477501,35.595001,35.262501,35.262501
17-04-2017,35.369999,35.470001,35.217499,35.4575
18-04-2017,35.352501,35.509998,35.2775,35.299999
19-04-2017,35.470001,35.5,35.112499,35.169998
20-04-2017,35.305,35.73,35.290001,35.610001
21-04-2017,35.610001,35.669998,35.462502,35.567501
24-04-2017,35.875,35.987499,35.794998,35.91
25-04-2017,35.977501,36.224998,35.967499,36.1325
26-04-2017,36.1175,36.150002,35.845001,35.919998
27-04-2017,35.98,36.040001,35.827499,35.947498
28-04-2017,36.022499,36.075001,35.817501,35.912498
01-05-2017,36.275002,36.799999,36.240002,36.645
02-05-2017,36.884998,37.022499,36.709999,36.877499
03-05-2017,36.397499,36.872501,36.067501,36.764999
04-05-2017,36.630001,36.785,36.452499,36.6325
05-05-2017,36.689999,37.244999,36.689999,37.240002
08-05-2017,37.2575,38.424999,37.2575,38.252499
09-05-2017,38.467499,38.720001,38.362499,38.497501
10-05-2017,38.407501,38.485001,38.0275,38.314999
11-05-2017,38.112499,38.517502,38.077499,38.487499
12-05-2017,38.674999,39.105,38.6675,39.025002
15-05-2017,39.002499,39.162498,38.762501,38.924999
16-05-2017,38.985001,39.014999,38.68,38.8675
17-05-2017,38.400002,38.642502,37.427502,37.5625
18-05-2017,37.817501,38.334999,37.782501,38.134998
19-05-2017,38.345001,38.494999,38.157501,38.264999
22-05-2017,38.5,38.645,38.227501,38.497501
23-05-2017,38.724998,38.724998,38.327499,38.450001
24-05-2017,38.459999,38.5425,38.1675,38.334999
25-05-2017,38.432499,38.587502,38.2575,38.467499
26-05-2017,38.5,38.560001,38.327499,38.4025
30-05-2017,38.355,38.607498,38.3325,38.4175
31-05-2017,38.4925,38.5425,38.095001,38.189999
01-06-2017,38.2925,38.3325,38.055,38.294998
02-06-2017,38.395,38.862499,38.2225,38.862499
05-06-2017,38.584999,38.612499,38.365002,38.482498
06-06-2017,38.474998,38.952499,38.445,38.612499
07-06-2017,38.755001,38.994999,38.619999,38.842499
08-06-2017,38.8125,38.884998,38.599998,38.747501
09-06-2017,38.797501,38.797501,36.505001,37.244999
12-06-2017,36.435001,36.522499,35.627499,36.355
13-06-2017,36.790001,36.862499,36.287498,36.647499
14-06-2017,36.875,36.875,35.959999,36.290001
15-06-2017,35.830002,36.119999,35.552502,36.072498
16-06-2017,35.945,36.125,35.549999,35.567501
19-06-2017,35.915001,36.685001,35.915001,36.584999
20-06-2017,36.717499,36.717499,36.235001,36.252499
21-06-2017,36.380001,36.517502,36.1525,36.467499
22-06-2017,36.442501,36.674999,36.279999,36.407501
23-06-2017,36.282501,36.790001,36.2775,36.57
26-06-2017,36.7925,37.07,36.345001,36.455002
27-06-2017,36.252499,36.540001,35.904999,35.932499
28-06-2017,36.122501,36.5275,35.790001,36.4575
29-06-2017,36.177502,36.282501,35.57,35.919998
30-06-2017,36.112499,36.240002,35.945,36.005001
03-07-2017,36.220001,36.325001,35.775002,35.875
05-07-2017,35.922501,36.197498,35.68,36.022499
06-07-2017,35.755001,35.875,35.602501,35.682499
07-07-2017,35.724998,36.1875,35.724998,36.044998
10-07-2017,36.0275,36.487499,35.842499,36.264999
11-07-2017,36.182499,36.462502,36.095001,36.3825
12-07-2017,36.467499,36.544998,36.205002,36.435001
13-07-2017,36.375,37.122501,36.360001,36.942501
14-07-2017,36.9925,37.3325,36.8325,37.259998
17-07-2017,37.205002,37.724998,37.142502,37.389999
18-07-2017,37.299999,37.532501,37.1675,37.52
19-07-2017,37.619999,37.855,37.487499,37.755001
20-07-2017,37.875,37.935001,37.547501,37.584999
21-07-2017,37.497501,37.610001,37.220001,37.567501
24-07-2017,37.645,38.110001,37.474998,38.022499
25-07-2017,37.950001,38.459999,37.950001,38.185001
26-07-2017,38.337502,38.482498,38.264999,38.365002
27-07-2017,38.4375,38.497501,36.825001,37.639999
28-07-2017,37.4725,37.557499,37.297501,37.375
31-07-2017,37.474998,37.5825,37.032501,37.182499
01-08-2017,37.275002,37.555,37.102501,37.512501
02-08-2017,39.82,39.9375,39.040001,39.285
03-08-2017,39.262501,39.302502,38.755001,38.892502
04-08-2017,39.017502,39.349998,38.922501,39.0975
07-08-2017,39.264999,39.73,39.1675,39.702499
08-08-2017,39.650002,40.4575,39.567501,40.02
09-08-2017,39.814999,40.317501,39.7775,40.264999
10-08-2017,39.974998,40,38.657501,38.830002
11-08-2017,39.150002,39.642502,39.017502,39.369999
14-08-2017,39.830002,40.052502,39.6875,39.962502
15-08-2017,40.165001,40.549999,40.035,40.400002
16-08-2017,40.485001,40.627499,40.037498,40.237499
17-08-2017,40.130001,40.177502,39.459999,39.465
18-08-2017,39.465,39.875,39.18,39.375
21-08-2017,39.375,39.4725,38.7775,39.302502
22-08-2017,39.557499,40,39.505001,39.945
23-08-2017,39.767502,40.1175,39.720001,39.994999
24-08-2017,40.107498,40.185001,39.637501,39.817501
25-08-2017,39.912498,40.139999,39.817501,39.965
28-08-2017,40.035,40.5,39.982498,40.3675
29-08-2017,40.025002,40.779999,40,40.727501
30-08-2017,40.950001,40.9725,40.6525,40.837502
31-08-2017,40.91,41.130001,40.869999,41
01-09-2017,41.200001,41.235001,40.907501,41.012501
05-09-2017,40.9375,41.0625,40.139999,40.52
06-09-2017,40.677502,40.747501,40.130001,40.477501
07-09-2017,40.522499,40.560001,40.09,40.314999
08-09-2017,40.215,40.287498,39.6325,39.657501
11-09-2017,40.125,40.512501,39.9725,40.375
12-09-2017,40.6525,40.990002,39.692501,40.215
13-09-2017,39.967499,39.990002,39.477501,39.912498
14-09-2017,39.747501,39.849998,39.522499,39.57
15-09-2017,39.6175,40.2425,39.5,39.970001
18-09-2017,40.0275,40.125,39.5,39.6675
19-09-2017,39.877499,39.942501,39.610001,39.682499
20-09-2017,39.474998,39.564999,38.4575,39.017502
21-09-2017,38.950001,38.950001,38.1875,38.3475
22-09-2017,37.884998,38.067501,37.639999,37.9725
25-09-2017,37.497501,37.9575,37.290001,37.637501
26-09-2017,37.945,38.48,37.922501,38.285
27-09-2017,38.450001,38.68,38.384998,38.557499
28-09-2017,38.4725,38.57,38.174999,38.32
29-09-2017,38.302502,38.532501,38,38.529999
02-10-2017,38.564999,38.612499,38.18,38.452499
03-10-2017,38.502499,38.772499,38.477501,38.619999
04-10-2017,38.407501,38.465,38.115002,38.369999
05-10-2017,38.544998,38.860001,38.512501,38.8475
06-10-2017,38.7425,38.872501,38.639999,38.825001
09-10-2017,38.952499,39.182499,38.872501,38.959999
10-10-2017,39.014999,39.5,38.775002,38.974998
11-10-2017,38.9925,39.244999,38.9375,39.137501
12-10-2017,39.087502,39.342499,38.932499,39
13-10-2017,39.182499,39.32,39.102501,39.247501
16-10-2017,39.474998,40,39.412498,39.970001
17-10-2017,39.945,40.217499,39.807499,40.1175
18-10-2017,40.105,40.177502,39.900002,39.939999
19-10-2017,39.1875,39.27,38.755001,38.994999
20-10-2017,39.1525,39.4375,38.990002,39.0625
23-10-2017,39.2225,39.422501,38.875,39.0425
24-10-2017,39.072498,39.355,39.049999,39.275002
25-10-2017,39.227501,39.387501,38.817501,39.102501
26-10-2017,39.307499,39.4575,39.195,39.352501
27-10-2017,39.822498,40.900002,39.674999,40.762501
30-10-2017,40.9725,42.017502,40.93,41.68
31-10-2017,41.974998,42.412498,41.735001,42.259998
01-11-2017,42.467499,42.485001,41.4025,41.7225
02-11-2017,41.650002,42.125,41.32,42.0275
03-11-2017,43.5,43.564999,42.779999,43.125
06-11-2017,43.092499,43.747501,42.93,43.5625
07-11-2017,43.477501,43.8125,43.400002,43.702499
08-11-2017,43.665001,44.060001,43.5825,44.060001
09-11-2017,43.7775,44.025002,43.285,43.970001
10-11-2017,43.7775,43.845001,43.567501,43.6675
13-11-2017,43.375,43.625,43.349998,43.4925
14-11-2017,43.259998,43.369999,42.794998,42.834999
15-11-2017,42.4925,42.580002,42.095001,42.27
16-11-2017,42.794998,42.967499,42.575001,42.775002
17-11-2017,42.759998,42.8475,42.41,42.537498
20-11-2017,42.572498,42.639999,42.389999,42.494999
21-11-2017,42.695,43.424999,42.695,43.285
22-11-2017,43.34,43.75,43.262501,43.740002
24-11-2017,43.775002,43.875,43.662498,43.7425
27-11-2017,43.762501,43.77,43.334999,43.522499
28-11-2017,43.575001,43.717499,42.965,43.267502
29-11-2017,43.157501,43.23,41.790001,42.369999
30-11-2017,42.607498,43.035,42.110001,42.962502
01-12-2017,42.487499,42.9175,42.125,42.762501
04-12-2017,43.119999,43.154999,42.407501,42.450001
05-12-2017,42.264999,42.880001,42.099998,42.41
06-12-2017,41.875,42.549999,41.615002,42.252499
07-12-2017,42.2575,42.610001,42.227501,42.330002
08-12-2017,42.622501,42.75,42.205002,42.342499
11-12-2017,42.299999,43.2225,42.197498,43.1675
12-12-2017,43.037498,43.0975,42.865002,42.924999
13-12-2017,43.125,43.384998,43,43.067501
14-12-2017,43.099998,43.282501,42.912498,43.055
15-12-2017,43.407501,43.5425,43.115002,43.4925
18-12-2017,43.720001,44.299999,43.715,44.105
19-12-2017,43.7575,43.8475,43.522499,43.634998
20-12-2017,43.717499,43.855,43.3125,43.587502
21-12-2017,43.5425,44.005001,43.525002,43.752499
22-12-2017,43.669998,43.855,43.625,43.752499
26-12-2017,42.700001,42.8675,42.419998,42.642502
27-12-2017,42.525002,42.695,42.427502,42.650002
28-12-2017,42.75,42.962502,42.619999,42.77
29-12-2017,42.630001,42.647499,42.305,42.307499
02-01-2018,42.540001,43.075001,42.314999,43.064999
03-01-2018,43.1325,43.637501,42.990002,43.057499
04-01-2018,43.134998,43.3675,43.02,43.2575
05-01-2018,43.360001,43.842499,43.262501,43.75
08-01-2018,43.587502,43.9025,43.482498,43.587502
09-01-2018,43.637501,43.764999,43.352501,43.5825
10-01-2018,43.290001,43.575001,43.25,43.572498
11-01-2018,43.647499,43.872501,43.622501,43.82
12-01-2018,44.044998,44.34,43.912498,44.272499
16-01-2018,44.474998,44.8475,44.035,44.047501
17-01-2018,44.037498,44.8125,43.767502,44.775002
18-01-2018,44.842499,45.025002,44.5625,44.814999
19-01-2018,44.6525,44.895,44.352501,44.615002
22-01-2018,44.325001,44.445,44.150002,44.25
23-01-2018,44.325001,44.860001,44.205002,44.259998
24-01-2018,44.3125,44.325001,43.299999,43.555
25-01-2018,43.627499,43.737499,42.6325,42.7775
26-01-2018,43,43,42.514999,42.877499
29-01-2018,42.540001,42.540001,41.767502,41.990002
30-01-2018,41.3825,41.842499,41.174999,41.7425
31-01-2018,41.717499,42.110001,41.625,41.857498
01-02-2018,41.7925,42.154999,41.689999,41.945
02-02-2018,41.5,41.700001,40.025002,40.125
05-02-2018,39.775002,40.970001,39,39.122501
06-02-2018,38.7075,40.93,38.5,40.7575
07-02-2018,40.772499,40.849998,39.767502,39.884998
08-02-2018,40.072498,40.25,38.7575,38.787498
09-02-2018,39.267502,39.4725,37.560001,39.102501
12-02-2018,39.625,40.9725,39.377499,40.677502
13-02-2018,40.487499,41.1875,40.412498,41.084999
14-02-2018,40.759998,41.884998,40.720001,41.842499
15-02-2018,42.447498,43.272499,42.25,43.247501
16-02-2018,43.09,43.705002,42.942501,43.107498
20-02-2018,43.012501,43.564999,42.855,42.962502
21-02-2018,43.2075,43.529999,42.752499,42.767502
22-02-2018,42.950001,43.487499,42.927502,43.125
23-02-2018,43.4175,43.912498,43.384998,43.875
26-02-2018,44.087502,44.8475,44.052502,44.7425
27-02-2018,44.775002,45.119999,44.540001,44.5975
28-02-2018,44.814999,45.154999,44.512501,44.529999
01-03-2018,44.634998,44.945,43.165001,43.75
02-03-2018,43.200001,44.075001,43.112499,44.052502
05-03-2018,43.802502,44.435001,43.630001,44.205002
06-03-2018,44.477501,44.5625,44.032501,44.1675
07-03-2018,43.735001,43.962502,43.567501,43.7575
08-03-2018,43.869999,44.279999,43.767502,44.235001
09-03-2018,44.490002,45,44.3475,44.994999
12-03-2018,45.072498,45.5975,45.052502,45.43
13-03-2018,45.647499,45.875,44.810001,44.9925
14-03-2018,45.080002,45.130001,44.452499,44.610001
15-03-2018,44.625,45.060001,44.517502,44.662498
16-03-2018,44.662498,44.779999,44.404999,44.505001
19-03-2018,44.330002,44.3675,43.415001,43.825001
20-03-2018,43.810001,44.200001,43.735001,43.810001
21-03-2018,43.759998,43.772499,42.814999,42.817501
22-03-2018,42.5,43.169998,42.150002,42.212502
23-03-2018,42.0975,42.48,41.235001,41.235001
26-03-2018,42.017502,43.275002,41.610001,43.192501
27-03-2018,43.419998,43.787498,41.73,42.084999
28-03-2018,41.8125,42.505001,41.297501,41.619999
29-03-2018,41.952499,42.9375,41.724998,41.945
02-04-2018,41.66,42.235001,41.1175,41.669998
03-04-2018,41.91,42.1875,41.220001,42.0975
04-04-2018,41.220001,43.002499,41.192501,42.9025
05-04-2018,43.145,43.557499,43.02,43.200001
06-04-2018,42.7425,43.119999,42.049999,42.095001
09-04-2018,42.470001,43.272499,42.462502,42.512501
10-04-2018,43.25,43.5,42.8825,43.3125
11-04-2018,43.057499,43.48,42.924999,43.110001
12-04-2018,43.352501,43.75,43.259998,43.535
13-04-2018,43.695,43.959999,43.462502,43.682499
16-04-2018,43.7575,44.047501,43.7075,43.955002
17-04-2018,44.122501,44.735001,44.102501,44.560001
18-04-2018,44.452499,44.705002,44.220001,44.459999
19-04-2018,43.439999,43.8475,43.165001,43.200001
20-04-2018,42.650002,42.805,41.357498,41.43
23-04-2018,41.7075,41.73,41.022499,41.310001
24-04-2018,41.4175,41.5825,40.305,40.735001
25-04-2018,40.654999,41.355,40.602501,40.912498
26-04-2018,41.029999,41.432499,40.842499,41.055
27-04-2018,41,41.0825,40.157501,40.580002
30-04-2018,40.532501,41.814999,40.459999,41.314999
01-05-2018,41.602501,42.299999,41.317501,42.275002
02-05-2018,43.807499,44.4375,43.450001,44.142502
03-05-2018,43.970001,44.375,43.610001,44.2225
04-05-2018,44.5625,46.0625,44.5425,45.9575
07-05-2018,46.294998,46.9175,46.1875,46.290001
08-05-2018,46.247501,46.555,45.9175,46.512501
09-05-2018,46.637501,46.849998,46.305,46.84
10-05-2018,46.935001,47.592499,46.912498,47.509998
11-05-2018,47.372501,47.514999,46.862499,47.147499
14-05-2018,47.252499,47.3825,46.965,47.037498
15-05-2018,46.695,46.767502,46.275002,46.610001
16-05-2018,46.517502,47.115002,46.5,47.044998
17-05-2018,47,47.227501,46.59,46.747501
18-05-2018,46.797501,46.952499,46.532501,46.577499
21-05-2018,47,47.317501,46.727501,46.907501
22-05-2018,47.095001,47.220001,46.695,46.790001
23-05-2018,46.587502,47.125,46.439999,47.09
24-05-2018,47.192501,47.209999,46.552502,47.037498
25-05-2018,47.057499,47.412498,46.912498,47.145
29-05-2018,46.900002,47.1875,46.717499,46.974998
30-05-2018,46.93,47,46.695,46.875
31-05-2018,46.805,47.057499,46.535,46.717499
01-06-2018,46.997501,47.564999,46.9375,47.560001
04-06-2018,47.91,48.355,47.837502,47.9575
